game_id,turn_number,difficulty,gs_collection_fill_ratio,gs_board_tile_count,gs_accessible_tile_count,gs_accessible_symbols,move_tile_symbol,move_tile_layer,move_heuristic_score,move_is_best_heuristic,move_unblocks_potential,move_outcome,llm_classification,llm_quality_score,llm_strategy_score,llm_risk_score,llm_efficiency_score,llm_combo_potential_score
8,10,hell,0.8571428571428571,62,12,"[""\ud83c\udf47"", ""\ud83e\udd65"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51""]",🥥,2,102,False,0,unknown,Inaccuracy,7,6,4,5,3
8,11,hell,0.5714285714285714,61,11,"[""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🍊,4,68,False,2,unknown,Inaccuracy,7,6,4,5,3
8,12,hell,0.7142857142857143,60,12,"[""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51""]",🍇,3,105,True,1,unknown,Good,9,8,2,9,7
8,13,hell,0.42857142857142855,59,12,"[""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf52"", ""\ud83e\udd51""]",🍌,3,67,False,2,unknown,Inaccuracy,7,6,4,5,3
8,14,hell,0.5714285714285714,58,13,"[""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd51"", ""\ud83e\udd51"", ""\ud83e\udd65"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf52""]",🍌,1,72,True,1,unknown,Good,8,7,3,9,6
8,15,hell,0.7142857142857143,57,13,"[""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd65"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83e\udd51"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51"", ""\ud83c\udf49""]",🥥,2,34,False,1,unknown,Inaccuracy,7,6,4,5,3
8,16,hell,0.8571428571428571,56,13,"[""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd51"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd51"", ""\ud83c\udf49""]",🍍,1,33,False,1,immediate_loss,Blunder/Stupid,2,2,8,2,1
9,1,easy,0.0,35,16,"[""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍇,1,68,True,1,unknown,Good,8,7,2,9,5
9,2,easy,0.14285714285714285,34,16,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍍,1,69,False,0,unknown,Good,7,6,3,8,4
9,3,easy,0.2857142857142857,33,15,"[""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍇,1,82,True,1,unknown,Genius/Excellent,9,8,2,9,7
9,4,easy,0.42857142857142855,32,15,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍍,1,82,False,1,unknown,Good,7,6,3,8,5
9,5,easy,0.5714285714285714,31,15,"[""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍉,0,66,False,0,unknown,Good,7,6,3,8,4
9,6,easy,0.7142857142857143,30,14,"[""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4c""]",🍍,0,100,False,0,unknown,Inaccuracy,7,6,4,8,5
9,7,easy,0.42857142857142855,29,13,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍍,0,64,False,0,unknown,Inaccuracy,7,6,4,5,3
9,8,easy,0.5714285714285714,28,12,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍉,1,82,False,1,unknown,Inaccuracy,7,6,4,5,3
9,9,easy,0.7142857142857143,27,12,"[""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4a""]",🍍,1,82,False,1,unknown,Inaccuracy,7,6,4,5,3
9,10,easy,0.8571428571428571,26,12,"[""\ud83c\udf49"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a""]",🍉,1,101,False,0,unknown,Inaccuracy,7,6,4,5,3
9,11,easy,0.5714285714285714,25,11,"[""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf49""]",🍇,1,101,True,0,unknown,Good,9,8,2,9,7
9,12,easy,0.2857142857142857,24,10,"[""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍌,1,65,False,0,unknown,Inaccuracy,7,6,4,8,5
9,13,easy,0.42857142857142855,23,9,"[""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍓,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
9,14,easy,0.5714285714285714,22,8,"[""\ud83c\udf4d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍍,1,101,True,0,unknown,Genius/Excellent,9,8,2,9,7
9,15,easy,0.2857142857142857,21,7,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍌,1,82,False,1,unknown,Inaccuracy,7,6,4,5,3
9,16,easy,0.42857142857142855,20,7,"[""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍊,0,64,False,0,unknown,Inaccuracy,7,6,4,5,3
9,17,easy,0.5714285714285714,19,6,"[""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍓,1,74,False,3,unknown,Inaccuracy,7,6,4,5,3
9,18,easy,0.7142857142857143,18,8,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍌,1,105,True,2,unknown,Good,9,8,2,9,7
9,19,easy,0.42857142857142855,17,9,"[""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf4c""]",🍇,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
9,20,easy,0.5714285714285714,16,8,"[""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf4c""]",🍊,0,80,False,0,unknown,Good,7,6,3,8,4
9,21,easy,0.7142857142857143,15,7,"[""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf4c""]",🍊,0,100,False,0,unknown,Inaccuracy,7,6,3,5,4
9,22,easy,0.42857142857142855,14,6,"[""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4c""]",🍇,1,74,False,3,unknown,Inaccuracy,7,6,4,5,3
9,23,easy,0.5714285714285714,13,8,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍓,0,100,True,0,unknown,Good,8,9,2,9,7
9,24,easy,0.2857142857142857,12,7,"[""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf53""]",🍌,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
9,25,easy,0.42857142857142855,11,6,"[""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf53""]",🍉,1,48,False,2,unknown,Inaccuracy,7,6,4,5,3
9,26,easy,0.5714285714285714,10,7,"[""\ud83c\udf47"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍇,0,100,True,0,unknown,Good,9,8,2,9,7
9,27,easy,0.2857142857142857,9,6,"[""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍌,0,70,True,0,unknown,Good,8,9,2,9,7
9,28,easy,0.42857142857142855,8,5,"[""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍊,1,69,True,4,unknown,Good,8,7,3,9,5
9,29,easy,0.5714285714285714,7,8,"[""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍊,0,80,False,0,unknown,Inaccuracy,7,6,3,5,4
9,30,easy,0.7142857142857143,6,7,"[""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍉,0,80,False,0,unknown,Inaccuracy,7,6,4,5,3
9,31,easy,0.8571428571428571,5,6,"[""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍌,0,100,True,0,unknown,Good,8,9,2,9,7
9,32,easy,0.5714285714285714,4,5,"[""\ud83c\udf49"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍉,0,100,True,0,unknown,Good,8,7,2,9,5
9,33,easy,0.2857142857142857,3,4,"[""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍊,0,100,True,0,unknown,Genius/Excellent,9,8,2,9,7
9,34,easy,0.0,2,3,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53""]",🍓,0,64,True,0,unknown,Good,9,8,2,10,7
9,35,easy,0.14285714285714285,1,2,"[""\ud83c\udf53"", ""\ud83c\udf53""]",🍓,0,80,True,0,unknown,Genius/Excellent,9,8,2,9,7
9,36,easy,0.2857142857142857,0,1,"[""\ud83c\udf53""]",🍓,0,100,True,0,immediate_loss,Blunder/Stupid,2,1,10,1,0
10,1,medium,0.0,47,12,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4a""]",🍓,2,68,True,0,unknown,Good,9,8,2,9,7
10,2,medium,0.14285714285714285,46,11,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf4a""]",🍓,1,82,True,1,unknown,Good,9,8,2,9,7
10,3,medium,0.2857142857142857,45,11,"[""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf4d"", ""\ud83c\udf47""]",🍓,1,103,True,1,unknown,Good,9,8,2,9,7
10,4,medium,0.0,44,11,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍊,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
10,5,medium,0.14285714285714285,43,10,"[""\ud83c\udf4a"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍊,2,72,True,0,unknown,Good,8,9,2,9,7
10,6,medium,0.2857142857142857,42,9,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍌,2,66,False,0,unknown,Inaccuracy,7,6,4,6,3
10,7,medium,0.42857142857142855,41,8,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf47"", ""\ud83c\udf49""]",🍇,2,44,False,0,unknown,Inaccuracy,7,6,3,5,4
10,8,medium,0.5714285714285714,40,7,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83e\udd5d"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf49""]",🍍,2,44,False,0,unknown,Inaccuracy,7,6,4,5,3
10,9,medium,0.7142857142857143,39,6,"[""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf52"", ""\ud83c\udf49""]",🍌,2,84,True,2,unknown,Genius/Excellent,9,8,2,9,7
10,10,medium,0.8571428571428571,38,7,"[""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf52"", ""\ud83c\udf49""]",🍊,1,103,False,1,unknown,Inaccuracy,7,6,4,5,3
10,11,medium,0.5714285714285714,37,7,"[""\ud83c\udf4c"", ""\ud83c\udf47"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf52"", ""\ud83c\udf49""]",🍌,2,106,True,2,unknown,Good,9,8,2,9,7
10,12,medium,0.2857142857142857,36,8,"[""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf52"", ""\ud83c\udf49""]",🍇,1,82,True,1,unknown,Good,9,8,2,9,7
10,13,medium,0.42857142857142855,35,8,"[""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83e\udd5d"", ""\ud83c\udf49""]",🍒,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
10,14,medium,0.5714285714285714,34,7,"[""\ud83c\udf47"", ""\ud83c\udf52"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf49""]",🍒,1,73,False,2,unknown,Inaccuracy,7,6,4,5,3
10,15,medium,0.7142857142857143,33,8,"[""\ud83c\udf47"", ""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf49""]",🍇,1,103,True,1,unknown,Good,9,8,2,9,7
10,16,medium,0.42857142857142855,32,8,"[""\ud83c\udf4d"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍊,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
10,17,medium,0.5714285714285714,31,7,"[""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83c\udf53"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍓,0,62,False,0,unknown,Inaccuracy,7,6,4,5,3
10,18,medium,0.7142857142857143,30,6,"[""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍓,2,86,True,4,unknown,Good,9,8,2,9,7
10,19,medium,0.8571428571428571,29,9,"[""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf4a"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83c\udf4c"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf49""]",🍍,1,83,True,2,immediate_loss,Blunder/Stupid,6,5,9,7,3
11,1,hard,0.0,59,15,"[""\ud83e\udd6d"", ""\ud83c\udf4a"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf4c""]",🥭,2,67,True,1,unknown,Good,8,9,2,9,7
11,2,hard,0.14285714285714285,58,15,"[""\ud83e\udd6d"", ""\ud83e\udd6d"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf4c""]",🍇,2,66,False,0,unknown,Inaccuracy,7,6,4,5,3
11,3,hard,0.2857142857142857,57,14,"[""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf52"", ""\ud83c\udf4c""]",🥭,2,83,True,1,unknown,Good,9,8,2,9,7
11,4,hard,0.42857142857142855,56,14,"[""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4c""]",🍑,2,66,False,0,unknown,Inaccuracy,7,6,4,5,3
11,5,hard,0.5714285714285714,55,13,"[""\ud83e\udd6d"", ""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4c""]",🍑,2,82,False,0,unknown,Inaccuracy,7,6,4,5,3
11,6,hard,0.7142857142857143,54,12,"[""\ud83c\udf51"", ""\ud83e\udd6d"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf4c"", ""\ud83c\udf4a"", ""\ud83c\udf52""]",🥭,2,102,False,0,unknown,Inaccuracy,7,6,4,8,5
11,7,hard,0.42857142857142855,53,11,"[""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4c""]",🍊,2,70,False,4,unknown,Good,7,6,3,8,5
11,8,hard,0.5714285714285714,52,14,"[""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf52"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf53"", ""\ud83c\udf4c"", ""\ud83c\udf4d"", ""\ud83e\udd5d""]",🍒,2,64,False,0,unknown,Inaccuracy,7,6,4,5,3
11,9,hard,0.7142857142857143,51,13,"[""\ud83c\udf51"", ""\ud83c\udf47"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf52"", ""\ud83c\udf4a"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83e\udd5d""]",🍊,2,82,False,0,unknown,Inaccuracy,7,6,4,5,3
11,10,hard,0.8571428571428571,50,12,"[""\ud83c\udf51"", ""\ud83c\udf4a"", ""\ud83c\udf4a"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf47"", ""\ud83c\udf52"", ""\ud83c\udf49"", ""\ud83c\udf4c"", ""\ud83c\udf53"", ""\ud83c\udf4d"", ""\ud83e\udd5d""]",🍇,2,83,False,1,immediate_loss,Blunder/Stupid,2,1,10,1,0
12,1,hell,0.0,71,17,"[""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83e\udd6d"", ""\ud83e\udd51"", ""\ud83e\udd6d"", ""\ud83c\udf52"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf52"", ""\ud83e\udd51"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83e\udd65"", ""\ud83c\udf47"", ""\ud83c\udf4a""]",🥭,4,67,False,1,unknown,Good,7,6,4,8,5
12,2,hell,0.14285714285714285,70,17,"[""\ud83e\udd6d"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83c\udf49"", ""\ud83e\udd51"", ""\ud83e\udd65"", ""\ud83c\udf52"", ""\ud83e\udd65"", ""\ud83c\udf4d"", ""\ud83c\udf4d"", ""\ud83c\udf52"", ""\ud83e\udd51"", ""\ud83c\udf53"", ""\ud83e\udd5d"", ""\ud83c\udf4c"", ""\ud83c\udf47"", ""\ud83c\udf4a""]",🍉,3,67,False,0,unknown,Inaccuracy,7,6,4,5,3
